Date,Tweet,User,Location,Belief,Keywords_used
11/18/2020,realDonaldTrump COVID19 25000 Americans dead from COVID19 and you said it would go away The only thing going away is you You should be jailed for the death of those 250000 lives,b'mameaux39',b'',.,keywords
11/18/2020,i had these two douchecanoes come in last night and preach to me that covid19 is a hoax and that masks dont do anything and then they proceeded to seat themselves wherever they liked so moral of the story dont be un douchecanoe,b'rjmunzy',b'gooped at the padge',.,keywords
11/18/2020,pulte Thats awesome Id love to be there but I live in Pittsburgh PA and with me being out of work because of the covid19 pandemic and because I cant wear a Facemask longer than 10 minutes before I have a panic attack and hyperventaliate,b'VanJTerry',b'',.,keywords
11/18/2020,ADHS reporting more than 3000 new cases of Covid19 and 53 deaths 12News,b'JoshSandersTV',"b'Phoenix, AZ'",.,keywords
11/18/2020,It was a joy to get to spend the last few days with Elizabeth KalushDeGrain left of Board amp Brush of Grand Blanc Her grand opening was pushed back because of Michigans Covid19 restrictions When they do open please stop by And props to LiaKamanaTV for her craftsmanship,b'DuffTyler',"b'Lake Orion, MI'",.,keywords
11/18/2020,I didnt fully understand the spread sheet from my phone but is a reminder to us that we need to pray for morally acceptable vaccines that arent from aborted babiesUpdate COVID19 Vaccine Candidates and AbortionDerived Cell Lines via LozierInstitute,b'Pray4theVirtues',"b'Tacoma, WA'",.,keywords
11/18/2020,North Dakota has the highest COVID19 mortality rate in the entire world and the lowest rate of mask use,b'GonzGovConsult',"b'California, USA'",.,keywords
11/18/2020,StBonaventure has now identified further isolation space for those who contract COVID19 The university will have 75 isolation spaces on campus as of tomorrow and identifying further isolation spaces will be handled with Cattaraugus County MHoganReports GreaterOleanTAP,b'meghanhall77',"b'Buffalo, NY'",.,keywords
11/18/2020,DavePlumb15 harlsburg PressSec realDonaldTrump It was When did it start Moderne and Pfizer were not part of Warp Speed realDonaldTrump hasnt been to a COVID19 briefing in 5 months Explain this priority you speak of,b'ThorEdson',b'',.,keywords
11/18/2020,Thanksgiving is next week If you really want to care about your family exercise social distancing and wear masks says Dr Kelvin Baggett the citys COVID19 Health and Healthcare Access CzarHeres more guidance from the DMN,b'_martinez_ale',"b'Dallas, TX'",.,keywords
11/18/2020,Missouri so I am 18wks pregnant and I tested positive for COVID19 I feel like crap I knew this was different than allergies,b'roseydove',"b'Boonville, MO'",.,keywords
11/18/2020,FigartLori jeanduncan59 GovMikeDeWine New analysis by the Center for American Progress finds that about half of the presidents 22 campaign rallies held between June and September were followed by a countylevel increase in COVID19 cases suggesting the events may have led to community spread,b'blick_les',"b'Perry Heights, OH'",.,keywords
11/18/2020,Hey maga You anti science idiots Trump and his cronies offering bleach chloroquine for Covid and Pfizers offering Covid19 Vaccine 95 Effective in Final Results Which you taking,b'janetika1',b'',.,keywords
11/18/2020,Lots of college kids are heading home for Thanksgiving and might be staying there for the rest of the semester Here are a couple of safety measures to keep you and your loved ones safe over the holidays,b'DanCorcoranTV',"b'West Hartford, CT'",.,keywords
11/18/2020,Raider Nation Make Sure You and Your Parent Are Registered For Tomorrow Nights Zoom Recruiting Seminar COVID19 College Recruiting and Cleared Hosted by coachrsigler Click On The Link Below 1RA1DER,b'AHSFootball',"b'Alpharetta, Georgia'",.,keywords
11/18/2020,I Read this article and Im furious1 This election is not comparable to 20002 She will be directly responsible for people that die due to this poor transition and COVID19 3 If this was a Black women would we care about her feelings,b'lriversiii',"b'Chapel Hill, NC'",.,keywords
11/18/2020,Hi Its us your Cappys Crew just wanting to remind you ONCE more of our COVID19 Policies and Procedures Were not tired of reminding you of the guidelines in place theyre here to keep you and ourselves safe CAF,b'LovelandCappys',b'309 W Loveland Loveland Ohio',.,keywords
11/18/2020,COVID19 is a huge staffing issue in education Dead teachers cant teach and if local government doesnt understand this then this will only happen more often Its a horrible terrifying and ugly truth But this is our reality ashtonpittman thanks again for the gut check,b'sithfan1986',b'',.,keywords
11/18/2020,History will judge every political leader minimizing the gravity of COVID19 To them the penalty for scientifically sound decisions is relinquishing freedoms and rights The actual penalty for their egregious behavior is the taking of human life unnecessarily,b'nishanturo',"b'Los Angeles, CA'",.,keywords
11/18/2020,The scam text message states the recipient received a 1200 direct deposit from COVID19 TREAS FUND and requires further action for the payment to be deposited into the account AGAshleyMoody twist same scam playbook Good especially for elderly friendsfamily,b'DCohenNEWS',"b'Aventura, FL'",.,keywords
11/18/2020,It is time to stop denying the human toll of Covid19 The virus is deadly and a threat to even healthy people If we cant even be honest about that then how can we have meaningful discussion about what should be done,b'Broken_Mended18',"b'Woodward, OK'",.,keywords
11/18/2020,realDonaldTrump THE COURTS HAVE ALREADY PROVED THIS A LIE TRUMPS ATTORNEYS HAD TO ADMIT UNDER OATH THERE WERE POLL WATCHERS THERE WHILE TRUMP LIES MORE AND MORE AMERICANS DIEDONALD J TRUMP IS A SERIAL MURDERERHIS WEAPON OF CHOICE IS COVID19,b'Melmel624',b'',.,keywords
11/18/2020,I have ton of irresponsible friends Folks move so selfishly in times like this And COVID19 has cost a lot of people a lot of money and time Myself included,b'MarvinLoganJr',"b'Detroit, MI'",.,keywords
11/18/2020,aleksandra2002 LionheartNYC EBOlady True Scott is an asshole but hes quarantined for COVID19 and wasnt able to vote,b'JoyAnnColl',"b'Vero Beach, Florida, USA'",.,keywords
11/18/2020,I understand the concern over COVID19 spread but if a school is taking the extreme measures to protect everyone that they are taking they should be allowed to set up a bubble on their own campus and play in their own arena,b'AggieFanatico',"b'New Mexico, USA'",.,keywords
11/18/2020,Deltona will have to forfeit its playoff football game against Largo on Friday Late yesterday the school was informed a Tampa Freedom player tested positive for COVID19 per principal Mike Micallef and athletic director Gary Meadows,b'ChrisBoyleDBNJ',"b'Daytona Beach, FL'",.,keywords
11/18/2020,Them Russians are dirty and sneaky via CNNee,b'Lionson94',"b'Guayama | Cayey, Puerto Rico'",.,keywords
11/18/2020,Our production professionals have risen to the challenge presented by COVID19 and continue to produce food for millions of people Click here to apply for this role in Austin MN Finance,b'tmj_MN_finance',b'Minnesota',.,keywords
11/18/2020,realDonaldTrump Losing the election is the least of your problems It is your negligence in addressing Covid19 causing needless deaths that will place you in prison for the remainder of your life If you wont do the job properly resign and go home,b'Mark00633083',b'',.,keywords
11/18/2020,Join me and a panel of accomplished educators tomorrow at 630 as we talk about education during the COVID 19 Pandemic This is a great opportunity for current and future educators,b'emma_weatherly',b'El Paso Texas ',.,keywords
11/18/2020,realDonaldTrump One out of every 10 Americans now being tested for the coronavirus has it and in many cities just getting a test takes hours Hospitals say they are now on the brink treating a record 73000 COVID19 patients daily Deal with reality not fiction idiot America is suffering,b'rajivsab',"b'Santa Cruz, CA'",.,keywords
11/18/2020,USA TODAY Its not real In South Dakota which has shunned masks and other COVID rules some people die in denial nurse saysvia GoogleNews,b'hwmnylx',b'Bay Area Baby',.,keywords
11/18/2020,More good news in the race for a vaccine Pfizer to seek vaccine approval within days says final analysis shows its safe and 95 effective,b'LaTriceCurrie3',"b'WRCB-TV CHATTANOOGA, TN'",.,keywords
11/18/2020,If you would like a look into how fucking stupid my family is my aunt told my mom that the government is putting chips into the COVID 19 vaccine and my mom believed her of course,b'idkkaitlinn',b'',.,keywords
11/18/2020,therecount Hey kayleighmcenany Did you learn a new word Orwellian One out of every 10 Americans now being tested for the coronavirus has it and in many cities just getting a test takes hours Hospitals say they are now on the brink treating a record 73000 COVID19 patients daily,b'rajivsab',"b'Santa Cruz, CA'",.,keywords
11/18/2020,This broke my heart and enraged my spirit Covid19,b'docmosho',"b'New Orleans, LA'",.,keywords
11/18/2020,waltshaub This is not disputed One out of every 10 Americans now being tested for the coronavirus has it and in many cities just getting a test takes hours Hospitals say they are now on the brink treating a record 73000 COVID19 patients DAILY COVID19 TrumpLiedPeopleDied,b'rajivsab',"b'Santa Cruz, CA'",.,keywords
11/18/2020,Happy to gain the COVID19 lbs while supporting our local bars and restaurants in the coming weeksmonths These guys have served our community for years its time to return the favor again,b'mollygmillz',"b'Bemidji, MN'",.,keywords
11/18/2020,OdyneLaFee yes and if you can share with them this holiday there probably wont be any open free meals because of covid 19,b'bkg1477',b'on a California Beach ',.,keywords
11/18/2020,GovTimWalz welcome back from your hiatusvacation Glad you realized that people are dying and decided to do something about it Covid19 Minnesota,b'mgueorgk',b'',.,keywords
11/18/2020,Yes COVID19 did affect my business but Im adapting over that and taking all precautionary measures to ensure both my own safety and my clients safety,b'SinatraShotcha',b'Somewhere Shooting My Cameras ',.,keywords
11/18/2020,ggreenwald Feinstein is clearly wrong but its puzzling to me that i scroll through your timeline and dont find any comments on Republicans who dont mask up or social distance as Covid19 explodes nationwide,b'blamellors',b'Space',.,keywords
11/18/2020,Just heard about someone who was diagnosed with Covid19 and died the same day BeSafe StayHome,b'paullanza',"b'Albany, NY, USA'",.,keywords
